Fecha,NDCI
2024-01-18 11:09:30,-0.10283687943262411
2024-01-23 11:09:24,-0.10937500000000001
2024-01-28 11:09:32,0.012345679012345703
2024-02-02 11:09:26,-0.14285714285714285
2024-02-07 11:09:30,0.013065326633165853
2024-02-17 11:09:31,-0.24271844660194178
2024-03-13 11:09:34,-0.12676056338028174
2024-03-18 11:09:33,0.04607046070460705
2024-03-23 11:09:32,0.07075471698113214
2024-04-07 11:09:33,0.0495412844036697
2024-04-12 11:09:35,-0.29411764705882354
2024-04-22 11:09:37,0.013274336283185835
2024-04-27 11:09:29,0.025147605510605752
2024-05-02 11:09:33,0.005093378607809875
2024-06-16 11:09:33,-0.028571428571428553
2024-06-26 11:09:34,0.12301886792452826
